temp,value
328,4.983
329,5.0
330,5.017
331,5.034
332,5.051
333,5.068
334,5.085
335,5.101
336,5.118
337,5.135
338,5.152
339,5.169
340,5.186
341,5.203
342,5.22
343,5.237
344,5.253
345,5.27
346,5.287
347,5.304
348,5.321
349,5.338
350,5.355
351,5.372
352,5.389
353,5.406
354,5.423
355,5.44
356,5.456
357,5.473
358,5.49
359,5.507
360,5.524
361,5.541
362,5.558
363,5.575
364,5.592
365,5.609
366,5.626
367,5.643
368,5.66
369,5.677
370,5.694
371,5.711
372,5.728
373,5.745
374,5.762
375,5.779
376,5.796
377,5.813
378,5.83
379,5.847
380,5.864
381,5.881
382,5.898
383,5.915
384,5.932
385,5.949
386,5.966
387,5.983
388,6.0
389,6.017
390,6.034
391,6.051
392,6.068
393,6.085
394,6.102
395,6.119
396,6.136
397,6.153
398,6.17
399,6.187
400,6.204
401,6.221
402,6.238
403,6.255
404,6.272
405,6.289
406,6.306
407,6.323
408,6.34
409,6.357
410,6.374
411,6.391
412,6.408
413,6.425
414,6.442
415,6.459
416,6.476
417,6.493
418,6.51
419,6.527
420,6.544
421,6.561
422,6.579
423,6.596
424,6.613
425,6.63
426,6.647
427,6.664
428,6.681
429,6.698
430,6.715
431,6.732
432,6.749
433,6.766
434,6.783
435,6.8
436,6.817
437,6.834
438,6.851
439,6.868
440,6.885
441,6.902
442,6.919
443,6.937
444,6.954
445,6.971
446,6.988
447,7.005
448,7.022
449,7.039
450,7.056
451,7.073
452,7.09
453,7.107
454,7.124
455,7.141
456,7.158
457,7.175
458,7.192
459,7.209
460,7.226
461,7.244
462,7.261
463,7.278
464,7.295
465,7.312
466,7.329
467,7.346
468,7.363
469,7.38
470,7.397
471,7.414
472,7.431
473,7.448
474,7.465
475,7.482
476,7.499
477,7.516
478,7.533
479,7.551
480,7.568
481,7.585
482,7.602
483,7.619
484,7.636
485,7.653
486,7.67
487,7.687
488,7.704
489,7.721
490,7.738
491,7.755
492,7.772
493,7.789
494,7.806
495,7.823
496,7.84
497,7.857
498,7.874
499,7.891
500,7.908
501,7.925
502,7.943
503,7.96
504,7.977
505,7.994
506,8.011
507,8.028
508,8.045
509,8.062
510,8.079
511,8.096
512,8.113
513,8.13
514,8.147
515,8.164
516,8.181
517,8.198
518,8.215
519,8.232
520,8.249
521,8.266
522,8.283
523,8.3
524,8.317
525,8.334
526,8.351
527,8.368
528,8.385
529,8.402
530,8.419
531,8.436
532,8.453
533,8.47
534,8.487
535,8.504
536,8.521
537,8.538
538,8.555
539,8.572
540,8.589
541,8.606
542,8.623
543,8.64
544,8.657
545,8.674
546,8.691
547,8.708
548,8.725
549,8.742
550,8.759
551,8.776
552,8.793
553,8.81
554,8.827
555,8.844
556,8.861
557,8.878
558,8.895
559,8.912
560,8.929
561,8.946
562,8.963
563,8.98
564,8.997
565,9.014
566,9.031
567,9.048
568,9.064
569,9.081
570,9.098
571,9.115
572,9.132
573,9.149
574,9.166
575,9.183
576,9.2
577,9.217
578,9.234
579,9.251
580,9.268
581,9.285
582,9.302
583,9.319
584,9.336
585,9.352
586,9.369
587,9.386
588,9.403
589,9.42
590,9.437
591,9.454
592,9.471
593,9.488
594,9.505
595,9.522
596,9.538
597,9.555
598,9.572
599,9.589
600,9.606
601,9.623
602,9.64
603,9.657
604,9.674
605,9.691
606,9.707
607,9.724
608,9.741
609,9.758
610,9.775
611,9.792
612,9.809
613,9.826
614,9.842
615,9.859
616,9.876
617,9.893
618,9.91
619,9.927
620,9.944
621,9.96
622,9.977
623,9.994
624,10.011
625,10.028
626,10.045
627,10.061
628,10.078
629,10.095
630,10.112
631,10.129
632,10.146
633,10.162
634,10.179
635,10.196
636,10.213
637,10.23
638,10.247
639,10.263
640,10.28
641,10.297
642,10.314
643,10.331
644,10.347
645,10.364
646,10.381
647,10.398
648,10.415
649,10.431
650,10.448
651,10.465
652,10.482
653,10.498
654,10.515
655,10.532
656,10.549
657,10.565
658,10.582
659,10.599
660,10.616
661,10.633
662,10.649
663,10.666
664,10.683
665,10.7
666,10.716
667,10.733
668,10.75
669,10.766
670,10.783
671,10.8
672,10.817
673,10.833
674,10.85
675,10.867
676,10.884
677,10.9
678,10.917
679,10.934
680,10.95
681,10.967
682,10.984
683,11.001
684,11.017
685,11.034
686,11.051
687,11.067
688,11.084
689,11.101
690,11.117
691,11.134
692,11.151
693,11.167
694,11.184
695,11.201
696,11.217
697,11.234
698,11.251
699,11.267
700,11.284
701,11.301
702,11.317
703,11.334
704,11.351
705,11.367
706,11.384
707,11.4
708,11.417
709,11.434
710,11.45
711,11.467
712,11.484
713,11.5
714,11.517
715,11.533
716,11.55
717,11.567
718,11.583
719,11.6
720,11.616
721,11.633
722,11.65
723,11.666
724,11.683
725,11.699
726,11.716
727,11.732
728,11.749
729,11.766
730,11.782
731,11.799
732,11.815
733,11.832
734,11.848
735,11.865
736,11.882
737,11.898
738,11.915
739,11.931
740,11.948
741,11.964
742,11.981
743,11.997
744,12.014
745,12.03
746,12.047
747,12.063
748,12.08
749,12.096
750,12.113
751,12.129
752,12.146
753,12.162
754,12.179
755,12.195
756,12.212
757,12.228
758,12.245
759,12.261
760,12.278
761,12.294
762,12.311
763,12.327
764,12.344
765,12.36
766,12.376
767,12.393
768,12.409
769,12.426
770,12.442
771,12.459
772,12.475
773,12.492
774,12.508
775,12.524
776,12.541
777,12.557
778,12.574
779,12.59
780,12.606
781,12.623
782,12.639
783,12.656
784,12.672
785,12.688
786,12.705
787,12.721
788,12.738
789,12.754
790,12.77
791,12.787
792,12.803
793,12.819
794,12.836
795,12.852
796,12.869
797,12.885
798,12.901
799,12.918
800,12.934
801,12.95
802,12.967
803,12.983
804,12.999
805,13.016
806,13.032
807,13.048
808,13.065
809,13.081
810,13.097
811,13.113
812,13.13
813,13.146
814,13.162
815,13.179
816,13.195
817,13.211
818,13.228
819,13.244
820,13.26
821,13.276
822,13.293
823,13.309
824,13.325
825,13.341
826,13.358
827,13.374
828,13.39
829,13.406
830,13.423
831,13.439
832,13.455
833,13.471
834,13.487
835,13.504
836,13.52
837,13.536
838,13.552
839,13.569
840,13.585
841,13.601
842,13.617
843,13.633
844,13.65
845,13.666
846,13.682
847,13.698
848,13.714
849,13.73
850,13.747
851,13.763
852,13.779
853,13.795
854,13.811
855,13.827
856,13.843
857,13.86
858,13.876
859,13.892
860,13.908
861,13.924
862,13.94
863,13.956
864,13.973
865,13.989
866,14.005
867,14.021
868,14.037
869,14.053
870,14.069
871,14.085
872,14.101
873,14.117
874,14.133
875,14.15
876,14.166
877,14.182
878,14.198
879,14.214
880,14.23
881,14.246
882,14.262
883,14.278
884,14.294
885,14.31
886,14.326
887,14.342
888,14.358
889,14.374
890,14.39
891,14.406
892,14.422
893,14.438
894,14.454
895,14.47
896,14.486
897,14.502
898,14.518
899,14.534
900,14.55
901,14.566
902,14.582
903,14.598
904,14.614
905,14.63
906,14.646
907,14.662
908,14.678
909,14.694
910,14.71
911,14.726
912,14.742
913,14.757
914,14.773
915,14.789
916,14.805
917,14.821
918,14.837
919,14.853
920,14.869
921,14.885
922,14.901
923,14.917
924,14.932
925,14.948
926,14.964
927,14.98
928,14.996
929,15.012
930,15.028
931,15.043
932,15.059
933,15.075
934,15.091
935,15.107
936,15.123
937,15.139
938,15.154
939,15.17
940,15.186
941,15.202
942,15.218
943,15.233
944,15.249
945,15.265
946,15.281
947,15.297
948,15.312
949,15.328
950,15.344
951,15.36
952,15.376
953,15.391
954,15.407
955,15.423
956,15.439
957,15.454
958,15.47
959,15.486
960,15.502
961,15.517
962,15.533
963,15.549
964,15.564
965,15.58
966,15.596
967,15.612
968,15.627
969,15.643
970,15.659
971,15.674
972,15.69
973,15.706
974,15.721
975,15.737
976,15.753
977,15.768
978,15.784
979,15.8
980,15.815
981,15.831
982,15.847
983,15.862
984,15.878
985,15.894
986,15.909
987,15.925
988,15.94
989,15.956
990,15.972
991,15.987
992,16.003
993,16.019
994,16.034
995,16.05
996,16.065
997,16.081
998,16.096
999,16.112
1000,16.128
1001,16.143
1002,16.159
1003,16.174
1004,16.19
1005,16.205
1006,16.221
1007,16.236
1008,16.252
1009,16.268
1010,16.283
1011,16.299
1012,16.314
1013,16.33
1014,16.345
1015,16.361
1016,16.376
1017,16.392
1018,16.407
1019,16.423
1020,16.438
1021,16.454
1022,16.469
1023,16.485
1024,16.5
1025,16.515
1026,16.531
1027,16.546
1028,16.562
1029,16.577
1030,16.593
1031,16.608
1032,16.624
1033,16.639
1034,16.654
1035,16.67
1036,16.685
1037,16.701
1038,16.716
1039,16.731
1040,16.747
1041,16.762
1042,16.778
1043,16.793
1044,16.808
1045,16.824
1046,16.839
1047,16.854
1048,16.87
1049,16.885
1050,16.901
1051,16.916
1052,16.931
1053,16.947
1054,16.962
1055,16.977
1056,16.993
1057,17.008
1058,17.023
1059,17.038
1060,17.054
1061,17.069
1062,17.084
1063,17.1
1064,17.115
1065,17.13
1066,17.146
1067,17.161
1068,17.176
1069,17.191
1070,17.207
1071,17.222
1072,17.237
1073,17.252
1074,17.268
1075,17.283
1076,17.298
1077,17.313
1078,17.328
1079,17.344
1080,17.359
1081,17.374
1082,17.389
1083,17.405
1084,17.42
1085,17.435
1086,17.45
1087,17.465
1088,17.48
1089,17.496
1090,17.511
1091,17.526
1092,17.541
1093,17.556
1094,17.571
1095,17.587
1096,17.602
1097,17.617
1098,17.632
1099,17.647
1100,17.662
1101,17.677
1102,17.692
1103,17.708
1104,17.723
1105,17.738
1106,17.753
1107,17.768
1108,17.783
1109,17.798
1110,17.813
1111,17.828
1112,17.843
1113,17.858
1114,17.873
1115,17.889
1116,17.904
1117,17.919
1118,17.934
1119,17.949
1120,17.964
1121,17.979
1122,17.994
1123,18.009
1124,18.024
1125,18.039
1126,18.054
1127,18.069
1128,18.084
1129,18.099
1130,18.114
1131,18.129
1132,18.144
1133,18.159
1134,18.174
1135,18.189
1136,18.203
1137,18.218
1138,18.233
1139,18.248
1140,18.263
1141,18.278
1142,18.293
1143,18.308
1144,18.323
1145,18.338
1146,18.353
1147,18.368
1148,18.383
1149,18.397
1150,18.412
1151,18.427
1152,18.442
1153,18.457
1154,18.472
1155,18.487
1156,18.502
1157,18.516
1158,18.531
1159,18.546
1160,18.561
1161,18.576
1162,18.591
1163,18.605
1164,18.62
1165,18.635
1166,18.65
1167,18.665
1168,18.679
1169,18.694
1170,18.709
1171,18.724
1172,18.739
1173,18.753
1174,18.768
1175,18.783
1176,18.798
1177,18.812
1178,18.827
1179,18.842
1180,18.857
1181,18.871
1182,18.886
1183,18.901
1184,18.916
1185,18.93
1186,18.945
1187,18.96
1188,18.974
1189,18.989
1190,19.004
1191,19.018
1192,19.033
1193,19.048
1194,19.062
1195,19.077
1196,19.092
1197,19.106
1198,19.121
1199,19.136
1200,19.15
1201,19.165
1202,19.18
1203,19.194
1204,19.209
1205,19.224
1206,19.238
1207,19.253
1208,19.267
1209,19.282
1210,19.297
1211,19.311
1212,19.326
1213,19.34
1214,19.355
1215,19.369
1216,19.384
1217,19.399
1218,19.413
1219,19.428
1220,19.442
1221,19.457
1222,19.471
1223,19.486
1224,19.5
1225,19.515
1226,19.529
1227,19.544
1228,19.558
1229,19.573
1230,19.587
1231,19.602
1232,19.616
1233,19.631
1234,19.645
1235,19.66
1236,19.674
1237,19.689
1238,19.703
1239,19.717
1240,19.732
1241,19.746
1242,19.761
1243,19.775
1244,19.79
1245,19.804
1246,19.818
1247,19.833
1248,19.847
1249,19.862
1250,19.876
1251,19.89
1252,19.905
1253,19.919
1254,19.934
1255,19.948
1256,19.962
1257,19.977
1258,19.991
1259,20.005
1260,20.02
1261,20.034
1262,20.048
1263,20.063
1264,20.077
1265,20.091
1266,20.106
1267,20.12
1268,20.134
1269,20.149
1270,20.163
1271,20.177
1272,20.191
1273,20.206
1274,20.22
1275,20.234
1276,20.248
1277,20.263
1278,20.277
1279,20.291
1280,20.305
1281,20.32
1282,20.334
1283,20.348
1284,20.362
1285,20.377
1286,20.391
1287,20.405
1288,20.419
1289,20.433
1290,20.448
1291,20.462
1292,20.476
1293,20.49
1294,20.504
1295,20.518
1296,20.533
1297,20.547
1298,20.561
1299,20.575
1300,20.589
1301,20.603
1302,20.617
1303,20.631
1304,20.646
1305,20.66
1306,20.674
1307,20.688
1308,20.702
1309,20.716
1310,20.73
1311,20.744
1312,20.758
1313,20.772
1314,20.786
1315,20.801
1316,20.815
1317,20.829
1318,20.843
1319,20.857
1320,20.871
1321,20.885
1322,20.899
1323,20.913
1324,20.927
1325,20.941
1326,20.955
1327,20.969
1328,20.983
1329,20.997
1330,21.011
1331,21.025
1332,21.039
1333,21.053
1334,21.067
1335,21.081
1336,21.095
1337,21.108
1338,21.122
1339,21.136
1340,21.15
1341,21.164
1342,21.178
1343,21.192
1344,21.206
1345,21.22
1346,21.234
1347,21.248
1348,21.262
1349,21.275
1350,21.289
1351,21.303
1352,21.317
1353,21.331
1354,21.345
1355,21.359
1356,21.372
1357,21.386
1358,21.4
1359,21.414
1360,21.428
1361,21.442
1362,21.455
1363,21.469
1364,21.483
1365,21.497
1366,21.511
1367,21.524
1368,21.538
1369,21.552
1370,21.566
1371,21.579
1372,21.593
1373,21.607
1374,21.621
1375,21.634
1376,21.648
1377,21.662
1378,21.676
1379,21.689
1380,21.703
1381,21.717
1382,21.731
1383,21.744
1384,21.758
1385,21.772
1386,21.785
1387,21.799
1388,21.813
1389,21.826
1390,21.84
1391,21.854
1392,21.867
1393,21.881
1394,21.895
1395,21.908
1396,21.922
1397,21.936
1398,21.949
1399,21.963
1400,21.976
1401,21.99
1402,22.004
1403,22.017
1404,22.031
1405,22.044
1406,22.058
1407,22.072
1408,22.085
1409,22.099
1410,22.112
1411,22.126
1412,22.139
1413,22.153
1414,22.166
1415,22.18
1416,22.194
1417,22.207
1418,22.221
1419,22.234
1420,22.248
1421,22.261
1422,22.275
1423,22.288
1424,22.302
1425,22.315
1426,22.329
1427,22.342
1428,22.355
1429,22.369
1430,22.382
1431,22.396
1432,22.409
1433,22.423
1434,22.436
1435,22.45
1436,22.463
1437,22.476
1438,22.49
1439,22.503
1440,22.517
1441,22.53
1442,22.543
1443,22.557
1444,22.57
1445,22.584
1446,22.597
1447,22.61
1448,22.624
1449,22.637
1450,22.65
1451,22.664
1452,22.677
1453,22.69
1454,22.704
1455,22.717
1456,22.73
1457,22.744
1458,22.757
1459,22.77
1460,22.784
1461,22.797
1462,22.81
1463,22.823
1464,22.837
1465,22.85
1466,22.863
1467,22.877
1468,22.89
1469,22.903
1470,22.916
1471,22.93
1472,22.943
1473,22.956
1474,22.969
1475,22.982
1476,22.996
1477,23.009
1478,23.022
1479,23.035
1480,23.048
1481,23.062
1482,23.075
1483,23.088
1484,23.101
1485,23.114
1486,23.127
1487,23.141
1488,23.154
1489,23.167
1490,23.18
1491,23.193
1492,23.206
1493,23.219
1494,23.233
1495,23.246
1496,23.259
1497,23.272
1498,23.285
1499,23.298
1500,23.311
1501,23.324
1502,23.337
1503,23.35
1504,23.363
1505,23.376
1506,23.39
1507,23.403
1508,23.416
1509,23.429
1510,23.442
1511,23.455
1512,23.468
1513,23.481
1514,23.494
1515,23.507
1516,23.52
1517,23.533
1518,23.546
1519,23.559
1520,23.572
1521,23.585
1522,23.598
1523,23.611
1524,23.624
1525,23.637
1526,23.65
1527,23.662
1528,23.675
1529,23.688
1530,23.701
1531,23.714
1532,23.727
1533,23.74
1534,23.753
1535,23.766
1536,23.779
1537,23.792
1538,23.804
1539,23.817
1540,23.83
1541,23.843
1542,23.856
1543,23.869
1544,23.882
1545,23.895
1546,23.907
1547,23.92
1548,23.933
1549,23.946
1550,23.959
1551,23.971
1552,23.984
1553,23.997
1554,24.01
1555,24.023
1556,24.035
1557,24.048
1558,24.061
1559,24.074
1560,24.087
1561,24.099
1562,24.112
1563,24.125
1564,24.138
1565,24.15
1566,24.163
1567,24.176
1568,24.189
1569,24.201
1570,24.214
1571,24.227
1572,24.239
1573,24.252
1574,24.265
1575,24.277
1576,24.29
1577,24.303
1578,24.316
1579,24.328
1580,24.341
1581,24.353
1582,24.366
1583,24.379
1584,24.391
1585,24.404
1586,24.417
1587,24.429
1588,24.442
1589,24.455
1590,24.467
1591,24.48
1592,24.492
1593,24.505
1594,24.518
1595,24.53
1596,24.543
1597,24.555
1598,24.568
1599,24.58
1600,24.593
1601,24.606
1602,24.618
1603,24.631
1604,24.643
1605,24.656
1606,24.668
1607,24.681
1608,24.693
1609,24.706
1610,24.718
1611,24.731
1612,24.743
1613,24.756
1614,24.768
1615,24.781
1616,24.793
1617,24.806
1618,24.818
1619,24.831
1620,24.843
1621,24.855
1622,24.868
1623,24.88
1624,24.893
1625,24.905
1626,24.918
1627,24.93
1628,24.942
1629,24.955
1630,24.967
1631,24.98
1632,24.992
1633,25.004
1634,25.017
1635,25.029
1636,25.041
1637,25.054
1638,25.066
1639,25.079
1640,25.091
1641,25.103
1642,25.116
1643,25.128
1644,25.14
1645,25.152
1646,25.165
1647,25.177
1648,25.189
1649,25.202
1650,25.214
1651,25.226
1652,25.239
1653,25.251
1654,25.263
1655,25.275
1656,25.288
1657,25.3
1658,25.312
1659,25.324
1660,25.337
1661,25.349
1662,25.361
1663,25.373
1664,25.386
1665,25.398
1666,25.41
1667,25.422
1668,25.434
1669,25.447
1670,25.459
1671,25.471
1672,25.483
1673,25.495
1674,25.507
1675,25.52
1676,25.532
1677,25.544
1678,25.556
1679,25.568
1680,25.58
1681,25.592
1682,25.605
1683,25.617
1684,25.629
1685,25.641
1686,25.653
1687,25.665
1688,25.677
1689,25.689
1690,25.701
1691,25.713
1692,25.725
1693,25.738
1694,25.75
1695,25.762
1696,25.774
1697,25.786
1698,25.798
1699,25.81
1700,25.822
1701,25.834
1702,25.846
1703,25.858
1704,25.87
1705,25.882
1706,25.894
1707,25.906
1708,25.918
1709,25.93
1710,25.942
1711,25.954
1712,25.966
1713,25.978
1714,25.99
1715,26.002
1716,26.014
1717,26.025
1718,26.037
1719,26.049
1720,26.061
1721,26.073
1722,26.085
1723,26.097
1724,26.109
1725,26.121
1726,26.133
1727,26.145
1728,26.156
1729,26.168
1730,26.18
1731,26.192
1732,26.204
1733,26.216
1734,26.228
1735,26.239
1736,26.251
1737,26.263
1738,26.275
1739,26.287
1740,26.299
1741,26.31
1742,26.322
1743,26.334
1744,26.346
1745,26.357
1746,26.369
1747,26.381
1748,26.393
1749,26.405
1750,26.416
1751,26.428
1752,26.44
1753,26.452
1754,26.463
1755,26.475
1756,26.487
1757,26.499
1758,26.51
1759,26.522
1760,26.534
1761,26.545
1762,26.557
1763,26.569
1764,26.58
1765,26.592
1766,26.604
1767,26.615
1768,26.627
1769,26.639
1770,26.65
1771,26.662
1772,26.674
1773,26.685
1774,26.697
1775,26.709
1776,26.72
1777,26.732
1778,26.743
1779,26.755
1780,26.767
1781,26.778
1782,26.79
1783,26.801
1784,26.813
1785,26.825
1786,26.836
1787,26.848
1788,26.859
1789,26.871
1790,26.882
1791,26.894
1792,26.905
1793,26.917
1794,26.929
1795,26.94
1796,26.952
1797,26.963
1798,26.975
1799,26.986
1800,26.998
1801,27.009
1802,27.021
1803,27.032
1804,27.043
1805,27.055
1806,27.066
1807,27.078
1808,27.089
1809,27.101
1810,27.112
1811,27.124
1812,27.135
1813,27.146
1814,27.158
1815,27.169
1816,27.181
1817,27.192
1818,27.204
1819,27.215
1820,27.226
1821,27.238
1822,27.249
1823,27.26
1824,27.272
1825,27.283
1826,27.295
1827,27.306
1828,27.317
1829,27.329
1830,27.34
1831,27.351
1832,27.363
1833,27.374
1834,27.385
1835,27.396
1836,27.408
1837,27.419
1838,27.43
1839,27.442
1840,27.453
1841,27.464
1842,27.475
1843,27.487
1844,27.498
1845,27.509
1846,27.52
1847,27.532
1848,27.543
1849,27.554
1850,27.565
1851,27.577
1852,27.588
1853,27.599
1854,27.61
1855,27.621
1856,27.633
1857,27.644
1858,27.655
1859,27.666
1860,27.677
1861,27.688
1862,27.7
1863,27.711
1864,27.722
1865,27.733
1866,27.744
1867,27.755
1868,27.766
1869,27.778
1870,27.789
1871,27.8
1872,27.811
1873,27.822
1874,27.833
1875,27.844
1876,27.855
1877,27.866
1878,27.877
1879,27.888
1880,27.9
1881,27.911
1882,27.922
1883,27.933
1884,27.944
1885,27.955
1886,27.966
1887,27.977
1888,27.988
1889,27.999
1890,28.01
1891,28.021
1892,28.032
1893,28.043
1894,28.054
1895,28.065
1896,28.076
1897,28.087
1898,28.098
1899,28.109
1900,28.12
1901,28.13
1902,28.141
1903,28.152
1904,28.163
1905,28.174
1906,28.185
1907,28.196
1908,28.207
1909,28.218
1910,28.229
1911,28.24
1912,28.25
1913,28.261
1914,28.272
1915,28.283
1916,28.294
1917,28.305
1918,28.316
1919,28.327
1920,28.337
1921,28.348
1922,28.359
1923,28.37
1924,28.381
1925,28.391
1926,28.402
1927,28.413
1928,28.424
1929,28.435
1930,28.445
1931,28.456
1932,28.467
1933,28.478
1934,28.488
1935,28.499
1936,28.51
1937,28.521
1938,28.531
1939,28.542
1940,28.553
1941,28.564
1942,28.574
1943,28.585
1944,28.596
1945,28.606
1946,28.617
1947,28.628
1948,28.639
1949,28.649
1950,28.66
1951,28.671
1952,28.681
1953,28.692
1954,28.702
1955,28.713
1956,28.724
1957,28.734
1958,28.745
1959,28.756
1960,28.766
1961,28.777
1962,28.787
1963,28.798
1964,28.809
1965,28.819
1966,28.83
1967,28.84
1968,28.851
1969,28.861
1970,28.872
1971,28.883
1972,28.893
1973,28.904
1974,28.914
1975,28.925
1976,28.935
1977,28.946
1978,28.956
1979,28.967
1980,28.977
1981,28.988
1982,28.998
1983,29.009
1984,29.019
1985,29.03
1986,29.04
1987,29.051
1988,29.061
1989,29.071
1990,29.082
1991,29.092
1992,29.103
1993,29.113
1994,29.124
1995,29.134
1996,29.144
1997,29.155
1998,29.165
1999,29.176
2000,29.186
2001,29.196
2002,29.207
2003,29.217
2004,29.227
2005,29.238
2006,29.248
2007,29.259
2008,29.269
2009,29.279
2010,29.29
2011,29.3
2012,29.31
2013,29.32
2014,29.331
2015,29.341
2016,29.351
2017,29.362
2018,29.372
2019,29.382
2020,29.392
2021,29.403
2022,29.413
2023,29.423
2024,29.433
2025,29.444
2026,29.454
2027,29.464
2028,29.474
2029,29.485
2030,29.495
2031,29.505
2032,29.515
2033,29.525
2034,29.536
2035,29.546
2036,29.556
2037,29.566
2038,29.576
2039,29.586
2040,29.597
2041,29.607
2042,29.617
2043,29.627
2044,29.637
2045,29.647
2046,29.657
2047,29.667
2048,29.677
2049,29.688
2050,29.698
2051,29.708
2052,29.718
2053,29.728
2054,29.738
2055,29.748
2056,29.758
2057,29.768
2058,29.778
2059,29.788
2060,29.798
2061,29.808
2062,29.818
2063,29.828
2064,29.838
2065,29.848
2066,29.858
2067,29.868
2068,29.878
2069,29.888
2070,29.898
2071,29.908
2072,29.918
2073,29.928
2074,29.938
2075,29.948
2076,29.958
2077,29.968
2078,29.978
2079,29.988
2080,29.998
2081,30.007
2082,30.017
2083,30.027
2084,30.037
2085,30.047
2086,30.057
2087,30.067
2088,30.077
2089,30.086
2090,30.096
2091,30.106
2092,30.116
2093,30.126
2094,30.136
2095,30.145
2096,30.155
2097,30.165
2098,30.175
2099,30.185
2100,30.194
2101,30.204
2102,30.214
2103,30.224
2104,30.234
2105,30.243
2106,30.253
2107,30.263
2108,30.273
2109,30.282
2110,30.292
2111,30.302
2112,30.311
2113,30.321
2114,30.331
2115,30.341
2116,30.35
2117,30.36
2118,30.37
2119,30.379
2120,30.389
2121,30.399
2122,30.408
2123,30.418
2124,30.427
2125,30.437
2126,30.447
2127,30.456
2128,30.466
2129,30.476
2130,30.485
2131,30.495
2132,30.504
2133,30.514
2134,30.524
2135,30.533
2136,30.543
2137,30.552
2138,30.562
2139,30.571
2140,30.581
