temp,value
225,3.312
226,3.329
227,3.346
228,3.362
229,3.379
230,3.395
231,3.412
232,3.428
233,3.445
234,3.462
235,3.478
236,3.495
237,3.511
238,3.528
239,3.545
240,3.561
241,3.578
242,3.595
243,3.611
244,3.628
245,3.645
246,3.661
247,3.678
248,3.695
249,3.711
250,3.728
251,3.745
252,3.762
253,3.778
254,3.795
255,3.812
256,3.829
257,3.845
258,3.862
259,3.879
260,3.896
261,3.912
262,3.929
263,3.946
264,3.963
265,3.98
266,3.996
267,4.013
268,4.03
269,4.047
270,4.064
271,4.081
272,4.097
273,4.114
274,4.131
275,4.148
276,4.165
277,4.182
278,4.199
279,4.215
280,4.232
281,4.249
282,4.266
283,4.283
284,4.3
285,4.317
286,4.334
287,4.351
288,4.368
289,4.384
290,4.401
291,4.418
292,4.435
293,4.452
294,4.469
295,4.486
296,4.503
297,4.52
298,4.537
299,4.554
300,4.571
301,4.588
302,4.605
303,4.622
304,4.639
305,4.656
306,4.673
307,4.69
308,4.707
309,4.724
310,4.741
311,4.758
312,4.775
313,4.792
314,4.809
315,4.826
316,4.843
317,4.86
318,4.877
319,4.894
320,4.911
321,4.928
322,4.945
323,4.962
324,4.979
325,4.996
326,5.013
327,5.03
328,5.047
329,5.064
330,5.081
331,5.098
332,5.116
333,5.133
334,5.15
335,5.167
336,5.184
337,5.201
338,5.218
339,5.235
340,5.252
341,5.269
342,5.286
343,5.303
344,5.321
345,5.338
346,5.355
347,5.372
348,5.389
349,5.406
350,5.423
351,5.44
352,5.457
353,5.474
354,5.492
355,5.509
356,5.526
357,5.543
358,5.56
359,5.577
360,5.594
361,5.611
362,5.629
363,5.646
364,5.663
365,5.68
366,5.697
367,5.714
368,5.731
369,5.749
370,5.766
371,5.783
372,5.8
373,5.817
374,5.834
375,5.851
376,5.869
377,5.886
378,5.903
379,5.92
380,5.937
381,5.954
382,5.971
383,5.989
384,6.006
385,6.023
386,6.04
387,6.057
388,6.074
389,6.092
390,6.109
391,6.126
392,6.143
393,6.16
394,6.177
395,6.195
396,6.212
397,6.229
398,6.246
399,6.263
400,6.28
401,6.298
402,6.315
403,6.332
404,6.349
405,6.366
406,6.383
407,6.401
408,6.418
409,6.435
410,6.452
411,6.469
412,6.486
413,6.504
414,6.521
415,6.538
416,6.555
417,6.572
418,6.59
419,6.607
420,6.624
421,6.641
422,6.658
423,6.675
424,6.693
425,6.71
426,6.727
427,6.744
428,6.761
429,6.779
430,6.796
431,6.813
432,6.83
433,6.847
434,6.864
435,6.882
436,6.899
437,6.916
438,6.933
439,6.95
440,6.967
441,6.985
442,7.002
443,7.019
444,7.036
445,7.053
446,7.071
447,7.088
448,7.105
449,7.122
450,7.139
451,7.156
452,7.174
453,7.191
454,7.208
455,7.225
456,7.242
457,7.26
458,7.277
459,7.294
460,7.311
461,7.328
462,7.345
463,7.363
464,7.38
465,7.397
466,7.414
467,7.431
468,7.448
469,7.466
470,7.483
471,7.5
472,7.517
473,7.534
474,7.551
475,7.569
476,7.586
477,7.603
478,7.62
479,7.637
480,7.654
481,7.672
482,7.689
483,7.706
484,7.723
485,7.74
486,7.757
487,7.775
488,7.792
489,7.809
490,7.826
491,7.843
492,7.86
493,7.878
494,7.895
495,7.912
496,7.929
497,7.946
498,7.963
499,7.981
500,7.998
501,8.015
502,8.032
503,8.049
504,8.066
505,8.083
506,8.101
507,8.118
508,8.135
509,8.152
510,8.169
511,8.186
512,8.203
513,8.221
514,8.238
515,8.255
516,8.272
517,8.289
518,8.306
519,8.323
520,8.34
521,8.358
522,8.375
523,8.392
524,8.409
525,8.426
526,8.443
527,8.46
528,8.477
529,8.495
530,8.512
531,8.529
532,8.546
533,8.563
534,8.58
535,8.597
536,8.614
537,8.632
538,8.649
539,8.666
540,8.683
541,8.7
542,8.717
543,8.734
544,8.751
545,8.768
546,8.785
547,8.803
548,8.82
549,8.837
550,8.854
551,8.871
552,8.888
553,8.905
554,8.922
555,8.939
556,8.956
557,8.973
558,8.991
559,9.008
560,9.025
561,9.042
562,9.059
563,9.076
564,9.093
565,9.11
566,9.127
567,9.144
568,9.161
569,9.178
570,9.195
571,9.212
572,9.23
573,9.247
574,9.264
575,9.281
576,9.298
577,9.315
578,9.332
579,9.349
580,9.366
581,9.383
582,9.4
583,9.417
584,9.434
585,9.451
586,9.468
587,9.485
588,9.502
589,9.519
590,9.536
591,9.553
592,9.57
593,9.587
594,9.604
595,9.621
596,9.639
597,9.656
598,9.673
599,9.69
600,9.707
601,9.724
602,9.741
603,9.758
604,9.775
605,9.792
606,9.809
607,9.826
608,9.843
609,9.86
610,9.877
611,9.894
612,9.911
613,9.928
614,9.945
615,9.962
616,9.979
617,9.996
618,10.013
619,10.029
620,10.046
621,10.063
622,10.08
623,10.097
624,10.114
625,10.131
626,10.148
627,10.165
628,10.182
629,10.199
630,10.216
631,10.233
632,10.25
633,10.267
634,10.284
635,10.301
636,10.318
637,10.335
638,10.352
639,10.369
640,10.386
641,10.403
642,10.419
643,10.436
644,10.453
645,10.47
646,10.487
647,10.504
648,10.521
649,10.538
650,10.555
651,10.572
652,10.589
653,10.606
654,10.622
655,10.639
656,10.656
657,10.673
658,10.69
659,10.707
660,10.724
661,10.741
662,10.758
663,10.775
664,10.791
665,10.808
666,10.825
667,10.842
668,10.859
669,10.876
670,10.893
671,10.91
672,10.926
673,10.943
674,10.96
675,10.977
676,10.994
677,11.011
678,11.028
679,11.044
680,11.061
681,11.078
682,11.095
683,11.112
684,11.129
685,11.145
686,11.162
687,11.179
688,11.196
689,11.213
690,11.23
691,11.246
692,11.263
693,11.28
694,11.297
695,11.314
696,11.331
697,11.347
698,11.364
699,11.381
700,11.398
701,11.415
702,11.431
703,11.448
704,11.465
705,11.482
706,11.498
707,11.515
708,11.532
709,11.549
710,11.566
711,11.582
712,11.599
713,11.616
714,11.633
715,11.649
716,11.666
717,11.683
718,11.7
719,11.716
720,11.733
721,11.75
722,11.767
723,11.783
724,11.8
725,11.817
726,11.834
727,11.85
728,11.867
729,11.884
730,11.9
731,11.917
732,11.934
733,11.951
734,11.967
735,11.984
736,12.001
737,12.017
738,12.034
739,12.051
740,12.068
741,12.084
742,12.101
743,12.118
744,12.134
745,12.151
746,12.168
747,12.184
748,12.201
749,12.218
750,12.234
751,12.251
752,12.268
753,12.284
754,12.301
755,12.318
756,12.334
757,12.351
758,12.367
759,12.384
760,12.401
761,12.417
762,12.434
763,12.451
764,12.467
765,12.484
766,12.5
767,12.517
768,12.534
769,12.55
770,12.567
771,12.583
772,12.6
773,12.617
774,12.633
775,12.65
776,12.666
777,12.683
778,12.7
779,12.716
780,12.733
781,12.749
782,12.766
783,12.782
784,12.799
785,12.816
786,12.832
787,12.849
788,12.865
789,12.882
790,12.898
791,12.915
792,12.931
793,12.948
794,12.964
795,12.981
796,12.997
797,13.014
798,13.031
799,13.047
800,13.064
801,13.08
802,13.097
803,13.113
804,13.13
805,13.146
806,13.163
807,13.179
808,13.195
809,13.212
810,13.228
811,13.245
812,13.261
813,13.278
814,13.294
815,13.311
816,13.327
817,13.344
818,13.36
819,13.377
820,13.393
821,13.409
822,13.426
823,13.442
824,13.459
825,13.475
826,13.492
827,13.508
828,13.524
829,13.541
830,13.557
831,13.574
832,13.59
833,13.606
834,13.623
835,13.639
836,13.656
837,13.672
838,13.688
839,13.705
840,13.721
841,13.737
842,13.754
843,13.77
844,13.787
845,13.803
846,13.819
847,13.836
848,13.852
849,13.868
850,13.885
851,13.901
852,13.917
853,13.934
854,13.95
855,13.966
856,13.983
857,13.999
858,14.015
859,14.031
860,14.048
861,14.064
862,14.08
863,14.097
864,14.113
865,14.129
866,14.145
867,14.162
868,14.178
869,14.194
870,14.21
871,14.227
872,14.243
873,14.259
874,14.275
875,14.292
876,14.308
877,14.324
878,14.34
879,14.357
880,14.373
881,14.389
882,14.405
883,14.421
884,14.438
885,14.454
886,14.47
887,14.486
888,14.502
889,14.519
890,14.535
891,14.551
892,14.567
893,14.583
894,14.6
895,14.616
896,14.632
897,14.648
898,14.664
899,14.68
900,14.696
901,14.713
902,14.729
903,14.745
904,14.761
905,14.777
906,14.793
907,14.809
908,14.825
909,14.842
910,14.858
911,14.874
912,14.89
913,14.906
914,14.922
915,14.938
916,14.954
917,14.97
918,14.986
919,15.002
920,15.018
921,15.034
922,15.051
923,15.067
924,15.083
925,15.099
926,15.115
927,15.131
928,15.147
929,15.163
930,15.179
931,15.195
932,15.211
933,15.227
934,15.243
935,15.259
936,15.275
937,15.291
938,15.307
939,15.323
940,15.339
941,15.355
942,15.371
943,15.387
944,15.403
945,15.419
946,15.434
947,15.45
948,15.466
949,15.482
950,15.498
951,15.514
952,15.53
953,15.546
954,15.562
955,15.578
956,15.594
957,15.61
958,15.625
959,15.641
960,15.657
961,15.673
962,15.689
963,15.705
964,15.721
965,15.737
966,15.752
967,15.768
968,15.784
969,15.8
970,15.816
971,15.832
972,15.848
973,15.863
974,15.879
975,15.895
976,15.911
977,15.927
978,15.942
979,15.958
980,15.974
981,15.99
982,16.006
983,16.021
984,16.037
985,16.053
986,16.069
987,16.084
988,16.1
989,16.116
990,16.132
991,16.148
992,16.163
993,16.179
994,16.195
995,16.21
996,16.226
997,16.242
998,16.258
999,16.273
1000,16.289
1001,16.305
1002,16.32
1003,16.336
1004,16.352
1005,16.367
1006,16.383
1007,16.399
1008,16.414
1009,16.43
1010,16.446
1011,16.461
1012,16.477
1013,16.493
1014,16.508
1015,16.524
1016,16.54
1017,16.555
1018,16.571
1019,16.586
1020,16.602
1021,16.618
1022,16.633
1023,16.649
1024,16.664
1025,16.68
1026,16.696
1027,16.711
1028,16.727
1029,16.742
1030,16.758
1031,16.773
1032,16.789
1033,16.805
1034,16.82
1035,16.836
1036,16.851
1037,16.867
1038,16.882
1039,16.898
1040,16.913
1041,16.929
1042,16.944
1043,16.96
1044,16.975
1045,16.991
1046,17.006
1047,17.022
1048,17.037
1049,17.053
1050,17.068
1051,17.084
1052,17.099
1053,17.114
1054,17.13
1055,17.145
1056,17.161
1057,17.176
1058,17.192
1059,17.207
1060,17.222
1061,17.238
1062,17.253
1063,17.269
1064,17.284
1065,17.299
1066,17.315
1067,17.33
1068,17.346
1069,17.361
1070,17.376
1071,17.392
1072,17.407
1073,17.422
1074,17.438
1075,17.453
1076,17.468
1077,17.484
1078,17.499
1079,17.514
1080,17.53
1081,17.545
1082,17.56
1083,17.576
1084,17.591
1085,17.606
1086,17.622
1087,17.637
1088,17.652
1089,17.667
1090,17.683
1091,17.698
1092,17.713
1093,17.728
1094,17.744
1095,17.759
1096,17.774
1097,17.789
1098,17.805
1099,17.82
1100,17.835
1101,17.85
1102,17.865
1103,17.881
1104,17.896
1105,17.911
1106,17.926
1107,17.941
1108,17.956
1109,17.972
1110,17.987
1111,18.002
1112,18.017
1113,18.032
1114,18.047
1115,18.063
1116,18.078
1117,18.093
1118,18.108
1119,18.123
1120,18.138
1121,18.153
1122,18.168
1123,18.183
1124,18.199
1125,18.214
1126,18.229
1127,18.244
1128,18.259
1129,18.274
1130,18.289
1131,18.304
1132,18.319
1133,18.334
1134,18.349
1135,18.364
1136,18.379
1137,18.394
1138,18.409
1139,18.424
1140,18.439
1141,18.454
1142,18.469
1143,18.484
1144,18.499
1145,18.514
1146,18.529
1147,18.544
1148,18.559
1149,18.574
1150,18.589
1151,18.604
1152,18.619
1153,18.634
1154,18.649
1155,18.664
1156,18.679
1157,18.694
1158,18.709
1159,18.724
1160,18.738
1161,18.753
1162,18.768
1163,18.783
1164,18.798
1165,18.813
1166,18.828
1167,18.843
1168,18.858
1169,18.872
1170,18.887
1171,18.902
1172,18.917
1173,18.932
1174,18.947
1175,18.961
1176,18.976
1177,18.991
1178,19.006
1179,19.021
1180,19.035
1181,19.05
1182,19.065
1183,19.08
1184,19.095
1185,19.109
1186,19.124
1187,19.139
1188,19.154
1189,19.168
1190,19.183
1191,19.198
1192,19.213
1193,19.227
1194,19.242
1195,19.257
1196,19.272
1197,19.286
1198,19.301
1199,19.316
1200,19.33
1201,19.345
1202,19.36
1203,19.375
1204,19.389
1205,19.404
1206,19.419
1207,19.433
1208,19.448
1209,19.462
1210,19.477
1211,19.492
1212,19.506
1213,19.521
1214,19.536
1215,19.55
1216,19.565
1217,19.58
1218,19.594
1219,19.609
1220,19.623
1221,19.638
1222,19.653
1223,19.667
1224,19.682
1225,19.696
1226,19.711
1227,19.725
1228,19.74
1229,19.754
1230,19.769
1231,19.784
1232,19.798
1233,19.813
1234,19.827
1235,19.842
1236,19.856
1237,19.871
1238,19.885
1239,19.9
1240,19.914
1241,19.929
1242,19.943
1243,19.958
1244,19.972
1245,19.987
1246,20.001
1247,20.015
1248,20.03
1249,20.044
1250,20.059
1251,20.073
1252,20.088
1253,20.102
1254,20.117
1255,20.131
1256,20.145
1257,20.16
1258,20.174
1259,20.189
1260,20.203
1261,20.217
1262,20.232
1263,20.246
1264,20.26
1265,20.275
1266,20.289
1267,20.304
1268,20.318
1269,20.332
1270,20.347
1271,20.361
1272,20.375
1273,20.39
1274,20.404
1275,20.418
1276,20.433
1277,20.447
1278,20.461
1279,20.475
1280,20.49
1281,20.504
1282,20.518
1283,20.533
1284,20.547
1285,20.561
1286,20.575
1287,20.59
1288,20.604
1289,20.618
1290,20.632
1291,20.647
1292,20.661
1293,20.675
1294,20.689
1295,20.703
1296,20.718
1297,20.732
1298,20.746
1299,20.76
1300,20.774
1301,20.789
1302,20.803
1303,20.817
1304,20.831
1305,20.845
1306,20.859
1307,20.874
1308,20.888
1309,20.902
1310,20.916
1311,20.93
1312,20.944
1313,20.958
1314,20.973
1315,20.987
1316,21.001
1317,21.015
1318,21.029
1319,21.043
1320,21.057
1321,21.071
1322,21.085
1323,21.099
1324,21.113
1325,21.128
1326,21.142
1327,21.156
1328,21.17
1329,21.184
1330,21.198
1331,21.212
1332,21.226
1333,21.24
1334,21.254
1335,21.268
1336,21.282
1337,21.296
1338,21.31
1339,21.324
1340,21.338
1341,21.352
1342,21.366
1343,21.38
1344,21.394
1345,21.408
1346,21.422
1347,21.436
1348,21.45
1349,21.464
1350,21.478
1351,21.491
1352,21.505
1353,21.519
1354,21.533
1355,21.547
1356,21.561
1357,21.575
1358,21.589
1359,21.603
1360,21.617
1361,21.631
1362,21.644
1363,21.658
1364,21.672
1365,21.686
1366,21.7
1367,21.714
1368,21.728
1369,21.741
1370,21.755
1371,21.769
1372,21.783
1373,21.797
1374,21.811
1375,21.824
1376,21.838
1377,21.852
1378,21.866
1379,21.88
1380,21.894
1381,21.907
1382,21.921
1383,21.935
1384,21.949
1385,21.962
1386,21.976
1387,21.99
1388,22.004
1389,22.017
1390,22.031
1391,22.045
1392,22.059
1393,22.072
1394,22.086
1395,22.1
1396,22.114
1397,22.127
1398,22.141
1399,22.155
1400,22.168
1401,22.182
1402,22.196
1403,22.21
1404,22.223
1405,22.237
1406,22.251
1407,22.264
1408,22.278
1409,22.292
1410,22.305
1411,22.319
1412,22.332
1413,22.346
1414,22.36
1415,22.373
1416,22.387
1417,22.401
1418,22.414
1419,22.428
1420,22.441
1421,22.455
1422,22.469
1423,22.482
1424,22.496
1425,22.509
1426,22.523
1427,22.537
1428,22.55
1429,22.564
1430,22.577
1431,22.591
1432,22.604
1433,22.618
1434,22.631
1435,22.645
1436,22.659
1437,22.672
1438,22.686
1439,22.699
1440,22.713
1441,22.726
1442,22.74
1443,22.753
1444,22.767
1445,22.78
1446,22.794
1447,22.807
1448,22.821
1449,22.834
1450,22.847
1451,22.861
1452,22.874
1453,22.888
1454,22.901
1455,22.915
1456,22.928
1457,22.942
1458,22.955
1459,22.968
1460,22.982
1461,22.995
1462,23.009
1463,23.022
1464,23.036
1465,23.049
1466,23.062
1467,23.076
1468,23.089
1469,23.102
1470,23.116
1471,23.129
1472,23.143
1473,23.156
1474,23.169
1475,23.183
1476,23.196
1477,23.209
1478,23.223
1479,23.236
1480,23.249
1481,23.263
1482,23.276
1483,23.289
1484,23.303
1485,23.316
1486,23.329
1487,23.342
1488,23.356
1489,23.369
1490,23.382
1491,23.396
1492,23.409
1493,23.422
1494,23.435
1495,23.449
1496,23.462
1497,23.475
1498,23.488
1499,23.502
1500,23.515
1501,23.528
1502,23.541
1503,23.554
1504,23.568
1505,23.581
1506,23.594
1507,23.607
1508,23.62
1509,23.634
1510,23.647
1511,23.66
1512,23.673
1513,23.686
1514,23.7
1515,23.713
1516,23.726
1517,23.739
1518,23.752
1519,23.765
1520,23.778
1521,23.792
1522,23.805
1523,23.818
1524,23.831
1525,23.844
1526,23.857
1527,23.87
1528,23.883
1529,23.896
1530,23.91
1531,23.923
1532,23.936
1533,23.949
1534,23.962
1535,23.975
1536,23.988
1537,24.001
1538,24.014
1539,24.027
1540,24.04
1541,24.053
1542,24.066
1543,24.079
1544,24.092
1545,24.105
1546,24.118
1547,24.131
1548,24.144
1549,24.157
1550,24.17
1551,24.183
1552,24.196
1553,24.209
1554,24.222
1555,24.235
1556,24.248
1557,24.261
1558,24.274
1559,24.287
1560,24.3
1561,24.313
1562,24.326
1563,24.339
1564,24.352
1565,24.365
1566,24.378
1567,24.39
1568,24.403
1569,24.416
1570,24.429
1571,24.442
1572,24.455
1573,24.468
1574,24.481
1575,24.494
1576,24.506
1577,24.519
1578,24.532
1579,24.545
1580,24.558
1581,24.571
1582,24.584
1583,24.596
1584,24.609
1585,24.622
1586,24.635
1587,24.648
1588,24.66
1589,24.673
1590,24.686
1591,24.699
1592,24.712
1593,24.724
1594,24.737
1595,24.75
1596,24.763
1597,24.775
1598,24.788
1599,24.801
1600,24.814
1601,24.826
1602,24.839
1603,24.852
1604,24.865
1605,24.877
1606,24.89
1607,24.903
1608,24.915
1609,24.928
1610,24.941
1611,24.953
1612,24.966
1613,24.979
1614,24.991
1615,25.004
1616,25.017
1617,25.029
1618,25.042
1619,25.055
1620,25.067
1621,25.08
1622,25.093
1623,25.105
1624,25.118
1625,25.13
1626,25.143
1627,25.156
1628,25.168
1629,25.181
1630,25.193
1631,25.206
1632,25.218
1633,25.231
1634,25.244
1635,25.256
1636,25.269
1637,25.281
1638,25.294
1639,25.306
1640,25.319
1641,25.331
1642,25.344
1643,25.356
1644,25.369
1645,25.381
1646,25.394
1647,25.406
1648,25.419
1649,25.431
1650,25.444
1651,25.456
1652,25.469
1653,25.481
1654,25.493
1655,25.506
1656,25.518
1657,25.531
1658,25.543
1659,25.555
1660,25.568
1661,25.58
1662,25.593
1663,25.605
1664,25.617
1665,25.63
1666,25.642
1667,25.654
1668,25.667
1669,25.679
1670,25.692
1671,25.704
1672,25.716
1673,25.728
1674,25.741
1675,25.753
1676,25.765
1677,25.778
1678,25.79
1679,25.802
1680,25.815
1681,25.827
1682,25.839
1683,25.851
1684,25.864
1685,25.876
1686,25.888
1687,25.9
1688,25.912
1689,25.925
1690,25.937
1691,25.949
1692,25.961
1693,25.973
1694,25.986
1695,25.998
1696,26.01
1697,26.022
1698,26.034
1699,26.046
1700,26.059
1701,26.071
1702,26.083
1703,26.095
1704,26.107
1705,26.119
1706,26.131
1707,26.143
1708,26.155
1709,26.167
1710,26.18
1711,26.192
1712,26.204
1713,26.216
1714,26.228
1715,26.24
1716,26.252
1717,26.264
1718,26.276
1719,26.288
1720,26.3
1721,26.312
1722,26.324
1723,26.336
1724,26.348
1725,26.36
1726,26.372
1727,26.383
1728,26.395
1729,26.407
1730,26.419
1731,26.431
1732,26.443
1733,26.455
1734,26.467
1735,26.479
1736,26.491
1737,26.502
1738,26.514
1739,26.526
1740,26.538
1741,26.55
1742,26.562
1743,26.573
1744,26.585
1745,26.597
1746,26.609
1747,26.621
1748,26.632
1749,26.644
1750,26.656
1751,26.668
1752,26.679
1753,26.691
1754,26.703
1755,26.714
1756,26.726
1757,26.738
1758,26.75
1759,26.761
1760,26.773
1761,26.785
1762,26.796
1763,26.808
1764,26.819
1765,26.831
1766,26.843
1767,26.854
1768,26.866
1769,26.877
1770,26.889
1771,26.901
1772,26.912
1773,26.924
1774,26.935
1775,26.947
1776,26.958
1777,26.97
1778,26.981
1779,26.993
1780,27.004
1781,27.016
1782,27.027
1783,27.039
1784,27.05
1785,27.061
1786,27.073
1787,27.084
1788,27.096
1789,27.107
1790,27.118
1791,27.13
1792,27.141
1793,27.153
1794,27.164
1795,27.175
1796,27.187
1797,27.198
1798,27.209
1799,27.22
1800,27.232
