code,voltage
314,0.2537841796875
315,0.25458984375
316,0.2553955078125
317,0.2562011718749999
318,0.2570068359374999
319,0.2578125
320,0.2586181640625
321,0.259423828125
322,0.2602294921874999
323,0.2610351562499999
324,0.2618408203125
325,0.262646484375
326,0.2634521484375
327,0.2642578124999999
328,0.2650634765624999
329,0.265869140625
330,0.2666748046875
331,0.26748046875
332,0.2682861328124999
333,0.2690917968749999
334,0.2698974609375
335,0.270703125
336,0.2715087890625
337,0.2723144531249999
338,0.2731201171874999
339,0.27392578125
340,0.2747314453125
341,0.275537109375
342,0.2763427734374999
343,0.2771484374999999
344,0.2779541015625
345,0.278759765625
346,0.2795654296875
347,0.2803710937499999
348,0.2811767578124999
349,0.281982421875
350,0.2827880859375
351,0.28359375
352,0.2843994140624999
353,0.2852050781249999
354,0.2860107421875
355,0.28681640625
356,0.2876220703125
357,0.2884277343749999
358,0.2892333984374999
359,0.2900390625
360,0.2908447265625
361,0.291650390625
362,0.2924560546874999
363,0.2932617187499999
364,0.2940673828125
365,0.294873046875
366,0.2956787109375
367,0.2964843749999999
368,0.2972900390624999
369,0.298095703125
370,0.2989013671875
371,0.29970703125
372,0.3005126953124999
373,0.3013183593749999
374,0.3021240234375
375,0.3029296875
376,0.3037353515625
377,0.3045410156249999
378,0.3053466796874999
379,0.30615234375
380,0.3069580078125
381,0.307763671875
382,0.3085693359374999
383,0.3093749999999999
384,0.3101806640624999
385,0.310986328125
386,0.3117919921875
387,0.3125976562499999
388,0.3134033203124999
389,0.3142089843749999
390,0.3150146484375
391,0.3158203125
392,0.3166259765624999
393,0.3174316406249999
394,0.3182373046874999
395,0.31904296875
396,0.3198486328125
397,0.3206542968749999
398,0.3214599609374999
399,0.3222656249999999
400,0.3230712890625
401,0.323876953125
402,0.3246826171874999
403,0.3254882812499999
404,0.3262939453124999
405,0.327099609375
406,0.3279052734375
407,0.3287109374999999
408,0.3295166015624999
409,0.3303222656249999
410,0.3311279296875
411,0.33193359375
412,0.3327392578124999
413,0.3335449218749999
414,0.3343505859374999
415,0.33515625
416,0.3359619140625
417,0.3367675781249999
418,0.3375732421874999
419,0.3383789062499999
420,0.3391845703125
421,0.339990234375
422,0.3407958984374999
423,0.3416015624999999
424,0.3424072265624999
425,0.343212890625
426,0.3440185546875
427,0.3448242187499999
428,0.3456298828124999
429,0.3464355468749999
430,0.3472412109375
431,0.348046875
432,0.3488525390624999
433,0.3496582031249999
434,0.3504638671874999
435,0.35126953125
436,0.3520751953125
437,0.3528808593749999
438,0.3536865234374999
439,0.3544921874999999
440,0.3552978515625
441,0.356103515625
442,0.3569091796874999
443,0.3577148437499999
444,0.3585205078124999
445,0.359326171875
446,0.3601318359375
447,0.3609374999999999
448,0.3617431640624999
449,0.3625488281249999
450,0.3633544921875
451,0.36416015625
452,0.3649658203124999
453,0.3657714843749999
454,0.3665771484374999
455,0.3673828125
456,0.3681884765625
457,0.3689941406249999
458,0.3697998046874999
459,0.3706054687499999
460,0.3714111328125
461,0.372216796875
462,0.3730224609374999
463,0.3738281249999999
464,0.3746337890624999
465,0.375439453125
466,0.3762451171875
467,0.3770507812499999
468,0.3778564453124999
469,0.3786621093749999
470,0.3794677734375
471,0.3802734375
472,0.3810791015624999
473,0.3818847656249999
474,0.3826904296874999
475,0.38349609375
476,0.3843017578125
477,0.3851074218749999
478,0.3859130859374999
479,0.3867187499999999
480,0.3875244140625
481,0.388330078125
482,0.3891357421874999
483,0.3899414062499999
484,0.3907470703124999
485,0.391552734375
486,0.3923583984375
487,0.3931640624999999
488,0.3939697265624999
489,0.3947753906249999
490,0.3955810546875
491,0.39638671875
492,0.3971923828124999
493,0.3979980468749999
494,0.3988037109374999
495,0.399609375
496,0.4004150390625
497,0.4012207031249999
498,0.4020263671874999
499,0.4028320312499999
500,0.4036376953125
501,0.404443359375
502,0.4052490234374999
503,0.4060546874999999
504,0.4068603515624999
505,0.407666015625
506,0.4084716796875
507,0.4092773437499999
508,0.4100830078124999
509,0.4108886718749999
510,0.4116943359375
511,0.4125
512,0.4133056640624999
513,0.4141113281249999
514,0.4149169921874999
515,0.41572265625
516,0.4165283203125
517,0.4173339843749999
518,0.4181396484374999
519,0.4189453124999999
520,0.4197509765625
521,0.420556640625
522,0.4213623046874999
523,0.4221679687499999
524,0.4229736328124999
525,0.423779296875
526,0.4245849609375
527,0.4253906249999999
528,0.4261962890624999
529,0.4270019531249999
530,0.4278076171875
531,0.42861328125
532,0.4294189453124999
533,0.4302246093749999
534,0.4310302734374999
535,0.4318359375
536,0.4326416015625
537,0.4334472656249999
538,0.4342529296874999
539,0.4350585937499999
540,0.4358642578125
541,0.436669921875
542,0.4374755859374999
543,0.4382812499999999
544,0.4390869140624999
545,0.439892578125
546,0.4406982421875
547,0.4415039062499999
548,0.4423095703124999
549,0.4431152343749999
550,0.4439208984375
551,0.4447265625
552,0.4455322265624999
553,0.4463378906249999
554,0.4471435546874999
555,0.44794921875
556,0.4487548828125
557,0.4495605468749999
558,0.4503662109374999
559,0.4511718749999999
560,0.4519775390625
561,0.452783203125
562,0.4535888671874999
563,0.4543945312499999
564,0.4552001953124999
565,0.456005859375
566,0.4568115234375
567,0.4576171874999999
568,0.4584228515624999
569,0.4592285156249999
570,0.4600341796875
571,0.46083984375
572,0.4616455078124999
573,0.4624511718749999
574,0.4632568359374999
575,0.4640625
576,0.4648681640625
577,0.4656738281249999
578,0.4664794921874999
579,0.4672851562499999
580,0.4680908203125
581,0.468896484375
582,0.4697021484374999
583,0.4705078124999999
584,0.4713134765624999
585,0.472119140625
586,0.4729248046875
587,0.4737304687499999
588,0.4745361328124999
589,0.4753417968749999
590,0.4761474609375
591,0.476953125
592,0.4777587890624999
593,0.4785644531249999
594,0.4793701171874999
595,0.48017578125
596,0.4809814453125
597,0.4817871093749999
598,0.4825927734374999
599,0.4833984374999999
600,0.4842041015625
601,0.485009765625
602,0.4858154296874999
603,0.4866210937499999
604,0.4874267578124999
605,0.488232421875
606,0.4890380859375
607,0.4898437499999999
608,0.4906494140624999
609,0.4914550781249999
610,0.4922607421875
611,0.49306640625
612,0.4938720703124999
613,0.4946777343749999
614,0.4954833984374999
615,0.4962890625
616,0.4970947265625
617,0.4979003906249999
618,0.4987060546874999
619,0.4995117187499999
620,0.5003173828125
621,0.501123046875
622,0.5019287109375
623,0.5027343750000001
624,0.5035400390625
625,0.504345703125
626,0.5051513671875
627,0.50595703125
628,0.5067626953125001
629,0.507568359375
630,0.5083740234375
631,0.5091796875
632,0.5099853515625
633,0.5107910156250001
634,0.5115966796875
635,0.51240234375
636,0.5132080078125
637,0.514013671875
638,0.5148193359375001
639,0.515625
640,0.5164306640625
641,0.517236328125
642,0.5180419921875
643,0.5188476562500001
644,0.5196533203125
645,0.520458984375
646,0.5212646484375
647,0.5220703125
648,0.5228759765625001
649,0.523681640625
650,0.5244873046875
651,0.52529296875
652,0.5260986328125
653,0.5269042968750001
654,0.5277099609375
655,0.528515625
656,0.5293212890625
657,0.530126953125
658,0.5309326171875001
659,0.53173828125
660,0.5325439453125
661,0.533349609375
662,0.5341552734375
663,0.5349609375000001
664,0.5357666015625
665,0.536572265625
666,0.5373779296875
667,0.53818359375
668,0.5389892578125001
669,0.539794921875
670,0.5406005859375
671,0.54140625
672,0.5422119140625
673,0.5430175781250001
674,0.5438232421875
675,0.54462890625
676,0.5454345703125
677,0.546240234375
678,0.5470458984375001
679,0.5478515625
680,0.5486572265625
681,0.549462890625
682,0.5502685546875
683,0.5510742187500001
684,0.5518798828125
685,0.552685546875
686,0.5534912109375
687,0.554296875
688,0.5551025390625001
689,0.555908203125
690,0.5567138671875
691,0.55751953125
692,0.5583251953125
693,0.5591308593750001
694,0.5599365234375
695,0.5607421875
696,0.5615478515625
697,0.562353515625
698,0.5631591796875001
699,0.56396484375
700,0.5647705078125
701,0.565576171875
702,0.5663818359375
703,0.5671875000000001
704,0.5679931640625
705,0.568798828125
706,0.5696044921875
707,0.57041015625
708,0.5712158203125001
709,0.572021484375
710,0.5728271484375
711,0.5736328125
712,0.5744384765625
713,0.5752441406250001
714,0.5760498046875
715,0.57685546875
716,0.5776611328125
717,0.578466796875
718,0.5792724609375001
719,0.580078125
720,0.5808837890625
721,0.581689453125
722,0.5824951171875
723,0.5833007812500001
724,0.5841064453125
725,0.584912109375
726,0.5857177734375
727,0.5865234375
728,0.5873291015625001
729,0.588134765625
730,0.5889404296875
731,0.58974609375
732,0.5905517578125
733,0.5913574218750001
734,0.5921630859375
735,0.59296875
736,0.5937744140625
737,0.594580078125
738,0.5953857421875001
739,0.59619140625
740,0.5969970703125
741,0.597802734375
742,0.5986083984375
743,0.5994140625000001
744,0.6002197265625
745,0.601025390625
746,0.6018310546875
747,0.60263671875
748,0.6034423828125001
749,0.604248046875
750,0.6050537109375
751,0.605859375
752,0.6066650390625
753,0.6074707031250001
754,0.6082763671875
755,0.60908203125
756,0.6098876953125
757,0.610693359375
758,0.6114990234375001
759,0.6123046875
760,0.6131103515625
761,0.613916015625
762,0.6147216796875
763,0.6155273437500001
764,0.6163330078125
765,0.617138671875
766,0.6179443359375
767,0.61875
768,0.6195556640625
769,0.620361328125
770,0.6211669921875
771,0.62197265625
772,0.6227783203125
773,0.623583984375
774,0.6243896484375
775,0.6251953125
776,0.6260009765625
777,0.626806640625
778,0.6276123046875
779,0.62841796875
780,0.6292236328125
781,0.630029296875
782,0.6308349609375
783,0.631640625
784,0.6324462890625
785,0.633251953125
786,0.6340576171875
787,0.63486328125
788,0.6356689453125
789,0.636474609375
790,0.6372802734375
791,0.6380859375
792,0.6388916015625
793,0.639697265625
794,0.6405029296875
795,0.64130859375
796,0.6421142578125
797,0.642919921875
798,0.6437255859375
799,0.64453125
800,0.6453369140625
801,0.646142578125
802,0.6469482421875
803,0.64775390625
804,0.6485595703125
805,0.649365234375
806,0.6501708984375
807,0.6509765625
808,0.6517822265625
809,0.652587890625
810,0.6533935546875
811,0.65419921875
812,0.6550048828125
813,0.655810546875
814,0.6566162109375
815,0.657421875
816,0.6582275390625
817,0.659033203125
818,0.6598388671875
819,0.66064453125
820,0.6614501953125
821,0.662255859375
822,0.6630615234375
823,0.6638671875
824,0.6646728515625
825,0.665478515625
826,0.6662841796875
827,0.66708984375
828,0.6678955078125
829,0.668701171875
830,0.6695068359375
831,0.6703125
832,0.6711181640625
833,0.671923828125
834,0.6727294921875
835,0.67353515625
836,0.6743408203125
837,0.675146484375
838,0.6759521484375
839,0.6767578125
840,0.6775634765625
841,0.678369140625
842,0.6791748046875
843,0.67998046875
844,0.6807861328125
845,0.681591796875
846,0.6823974609375
847,0.683203125
848,0.6840087890625
849,0.684814453125
850,0.6856201171875
851,0.68642578125
852,0.6872314453125
853,0.688037109375
854,0.6888427734375
855,0.6896484375
856,0.6904541015625
857,0.691259765625
858,0.6920654296875
859,0.69287109375
860,0.6936767578125
861,0.694482421875
862,0.6952880859375
863,0.69609375
864,0.6968994140625
865,0.697705078125
866,0.6985107421875
867,0.69931640625
868,0.7001220703125
869,0.700927734375
870,0.7017333984375
871,0.7025390625
872,0.7033447265625
873,0.704150390625
874,0.7049560546875
875,0.70576171875
876,0.7065673828125
877,0.707373046875
878,0.7081787109375
879,0.708984375
880,0.7097900390625
881,0.710595703125
882,0.7114013671875
883,0.71220703125
884,0.7130126953125
885,0.713818359375
886,0.7146240234375
887,0.7154296875
888,0.7162353515625
889,0.717041015625
890,0.7178466796875
891,0.71865234375
892,0.7194580078125
893,0.720263671875
894,0.7210693359375
895,0.721875
896,0.7226806640625
897,0.723486328125
898,0.7242919921875
899,0.72509765625
900,0.7259033203125
901,0.726708984375
902,0.7275146484375
903,0.7283203125
904,0.7291259765625
905,0.729931640625
906,0.7307373046875
907,0.73154296875
908,0.7323486328125
909,0.733154296875
910,0.7339599609375
911,0.734765625
912,0.7355712890625
913,0.736376953125
914,0.7371826171875
915,0.73798828125
916,0.7387939453125
917,0.739599609375
918,0.7404052734375
919,0.7412109375
920,0.7420166015625
921,0.742822265625
922,0.7436279296875
923,0.74443359375
924,0.7452392578125
925,0.746044921875
926,0.7468505859375
927,0.74765625
928,0.7484619140625
929,0.749267578125
930,0.7500732421875
931,0.75087890625
932,0.7516845703125
933,0.752490234375
934,0.7532958984375
935,0.7541015625
936,0.7549072265625
937,0.755712890625
938,0.7565185546875
939,0.75732421875
940,0.7581298828125
941,0.758935546875
942,0.7597412109375
943,0.760546875
944,0.7613525390625
945,0.762158203125
946,0.7629638671875
947,0.76376953125
948,0.7645751953125
949,0.765380859375
950,0.7661865234375
951,0.7669921875
952,0.7677978515625
953,0.768603515625
954,0.7694091796875
955,0.77021484375
956,0.7710205078125
957,0.771826171875
958,0.7726318359375
959,0.7734375
960,0.7742431640625
961,0.775048828125
962,0.7758544921875
963,0.77666015625
964,0.7774658203125
965,0.778271484375
966,0.7790771484375
967,0.7798828125
968,0.7806884765625
969,0.781494140625
970,0.7822998046875
971,0.78310546875
972,0.7839111328125
973,0.784716796875
974,0.7855224609375
975,0.786328125
976,0.7871337890625
977,0.787939453125
978,0.7887451171875
979,0.78955078125
980,0.7903564453125
981,0.791162109375
982,0.7919677734375
983,0.7927734375
984,0.7935791015625
985,0.794384765625
986,0.7951904296875
987,0.79599609375
988,0.7968017578125
989,0.797607421875
990,0.7984130859375
991,0.79921875
992,0.8000244140625
993,0.800830078125
994,0.8016357421875
995,0.80244140625
996,0.8032470703125
997,0.804052734375
998,0.8048583984375
999,0.8056640625
1000,0.8064697265625
1001,0.807275390625
1002,0.8080810546875
1003,0.80888671875
1004,0.8096923828125
1005,0.810498046875
1006,0.8113037109375
1007,0.812109375
1008,0.8129150390625
1009,0.813720703125
1010,0.8145263671875
1011,0.81533203125
1012,0.8161376953125
1013,0.816943359375
1014,0.8177490234375
1015,0.8185546875
1016,0.8193603515625
1017,0.820166015625
1018,0.8209716796875
1019,0.82177734375
1020,0.8225830078125
1021,0.823388671875
1022,0.8241943359375
1023,0.825
1024,0.8258056640625
1025,0.826611328125
1026,0.8274169921875
1027,0.82822265625
1028,0.8290283203125
1029,0.829833984375
1030,0.8306396484375
1031,0.8314453125
1032,0.8322509765625
1033,0.833056640625
1034,0.8338623046875
1035,0.83466796875
1036,0.8354736328125
1037,0.836279296875
1038,0.8370849609375
1039,0.837890625
1040,0.8386962890625
1041,0.839501953125
1042,0.8403076171875
1043,0.84111328125
1044,0.8419189453125
1045,0.842724609375
1046,0.8435302734375
1047,0.8443359375
1048,0.8451416015625
1049,0.845947265625
1050,0.8467529296875
1051,0.84755859375
1052,0.8483642578125
1053,0.849169921875
1054,0.8499755859375
1055,0.85078125
1056,0.8515869140625
1057,0.852392578125
1058,0.8531982421875
1059,0.85400390625
1060,0.8548095703125
1061,0.855615234375
1062,0.8564208984375
1063,0.8572265625
1064,0.8580322265625
1065,0.858837890625
1066,0.8596435546875
1067,0.86044921875
1068,0.8612548828125
1069,0.862060546875
1070,0.8628662109375
1071,0.863671875
1072,0.8644775390625
1073,0.865283203125
1074,0.8660888671875
1075,0.86689453125
1076,0.8677001953125
1077,0.868505859375
1078,0.8693115234375
1079,0.8701171875
1080,0.8709228515625
1081,0.871728515625
1082,0.8725341796875
1083,0.87333984375
1084,0.8741455078125
1085,0.874951171875
1086,0.8757568359375
1087,0.8765625
1088,0.8773681640625
1089,0.878173828125
1090,0.8789794921875
1091,0.87978515625
1092,0.8805908203125
1093,0.881396484375
1094,0.8822021484375
1095,0.8830078125
1096,0.8838134765625
1097,0.884619140625
1098,0.8854248046875
1099,0.88623046875
1100,0.8870361328125
1101,0.887841796875
1102,0.8886474609375
1103,0.889453125
1104,0.8902587890625
1105,0.891064453125
1106,0.8918701171875
1107,0.89267578125
1108,0.8934814453125
1109,0.894287109375
1110,0.8950927734375
1111,0.8958984375
1112,0.8967041015625
1113,0.897509765625
1114,0.8983154296875
1115,0.89912109375
1116,0.8999267578125
1117,0.900732421875
1118,0.9015380859375
1119,0.90234375
1120,0.9031494140625
1121,0.903955078125
1122,0.9047607421875
1123,0.90556640625
1124,0.9063720703125
1125,0.907177734375
1126,0.9079833984375
1127,0.9087890625
1128,0.9095947265625
1129,0.910400390625
1130,0.9112060546875
1131,0.91201171875
1132,0.9128173828125
1133,0.913623046875
1134,0.9144287109375
1135,0.915234375
1136,0.9160400390625
1137,0.916845703125
1138,0.9176513671875
1139,0.91845703125
1140,0.9192626953125
1141,0.920068359375
1142,0.9208740234375
1143,0.9216796875
1144,0.9224853515625
1145,0.923291015625
1146,0.9240966796875
1147,0.92490234375
1148,0.9257080078125
1149,0.926513671875
1150,0.9273193359375
1151,0.928125
1152,0.9289306640625
1153,0.929736328125
1154,0.9305419921875
1155,0.93134765625
1156,0.9321533203125
1157,0.932958984375
1158,0.9337646484375
1159,0.9345703125
1160,0.9353759765625
1161,0.936181640625
1162,0.9369873046875
1163,0.93779296875
1164,0.9385986328125
1165,0.939404296875
1166,0.9402099609375
1167,0.941015625
1168,0.9418212890625
1169,0.942626953125
1170,0.9434326171875
1171,0.94423828125
1172,0.9450439453125
1173,0.945849609375
1174,0.9466552734375
1175,0.9474609375
1176,0.9482666015625
1177,0.949072265625
1178,0.9498779296875
1179,0.95068359375
1180,0.9514892578125
1181,0.952294921875
1182,0.9531005859375
1183,0.95390625
1184,0.9547119140625
1185,0.955517578125
1186,0.9563232421875
1187,0.95712890625
1188,0.9579345703125
1189,0.958740234375
1190,0.9595458984375
1191,0.9603515625
1192,0.9611572265625
1193,0.961962890625
1194,0.9627685546875
1195,0.96357421875
1196,0.9643798828125
1197,0.965185546875
1198,0.9659912109375
1199,0.966796875
1200,0.9676025390625
1201,0.968408203125
1202,0.9692138671875
1203,0.97001953125
1204,0.9708251953125
1205,0.971630859375
1206,0.9724365234375
1207,0.9732421875
1208,0.9740478515625
1209,0.974853515625
1210,0.9756591796875
1211,0.97646484375
1212,0.9772705078125
1213,0.978076171875
1214,0.9788818359375
1215,0.9796875
1216,0.9804931640625
1217,0.981298828125
1218,0.9821044921875
1219,0.98291015625
1220,0.9837158203125
1221,0.984521484375
1222,0.9853271484375
1223,0.9861328125
1224,0.9869384765625
1225,0.987744140625
1226,0.9885498046875
1227,0.98935546875
1228,0.9901611328125
1229,0.990966796875
1230,0.9917724609375
1231,0.992578125
1232,0.9933837890625
1233,0.994189453125
1234,0.9949951171875
1235,0.99580078125
1236,0.9966064453125
1237,0.997412109375
1238,0.9982177734375
1239,0.9990234375
1240,0.9998291015625
