temp,value
731,3.766
732,3.771
733,3.778
734,3.781
735,3.79
736,3.791
737,3.801
738,3.802
739,3.81
740,3.814
741,3.82
742,3.826
743,3.83
744,3.839
745,3.84
746,3.85
747,3.851
748,3.859
749,3.863
750,3.869
751,3.875
752,3.879
753,3.887
754,3.889
755,3.898
756,3.899
757,3.908
758,3.911
759,3.918
760,3.924
761,3.928
762,3.936
763,3.938
764,3.947
765,3.948
766,3.957
767,3.96
768,3.967
769,3.972
770,3.977
771,3.984
772,3.987
773,3.996
774,3.997
775,4.006
776,4.009
777,4.016
778,4.021
779,4.026
780,4.033
781,4.036
782,4.045
783,4.046
784,4.056
785,4.057
786,4.065
787,4.069
788,4.075
789,4.081
790,4.085
791,4.094
792,4.095
793,4.105
794,4.106
795,4.115
796,4.118
797,4.125
798,4.13
799,4.134
800,4.142
801,4.144
802,4.154
803,4.164
804,4.166
805,4.174
806,4.178
807,4.184
808,4.191
809,4.194
810,4.203
811,4.204
812,4.213
813,4.215
814,4.223
815,4.227
816,4.233
817,4.239
818,4.243
819,4.251
820,4.253
821,4.263
822,4.273
823,4.276
824,4.283
825,4.288
826,4.293
827,4.3
828,4.303
829,4.312
830,4.313
831,4.323
832,4.324
833,4.332
834,4.336
835,4.342
836,4.348
837,4.352
838,4.36
839,4.362
840,4.372
841,4.373
842,4.382
843,4.385
844,4.392
845,4.397
846,4.402
847,4.409
848,4.412
849,4.421
850,4.422
851,4.432
852,4.433
853,4.442
854,4.445
855,4.452
856,4.457
857,4.462
858,4.47
859,4.472
860,4.482
861,4.492
862,4.494
863,4.502
864,4.506
865,4.512
866,4.518
867,4.522
868,4.53
869,4.532
870,4.542
871,4.552
872,4.554
873,4.562
874,4.567
875,4.572
876,4.579
877,4.582
878,4.591
879,4.592
880,4.602
881,4.603
882,4.612
883,4.615
884,4.622
885,4.627
886,4.632
887,4.639
888,4.642
889,4.651
890,4.652
891,4.662
892,4.664
893,4.672
894,4.676
895,4.682
896,4.688
897,4.692
898,4.7
899,4.702
900,4.712
901,4.722
902,4.724
903,4.732
